BEDS,BATH,PROPERTYSQFT,ZIP_CODE,TYPE_Coming Soon,TYPE_Condo for sale,TYPE_Condop for sale,TYPE_Contingent,TYPE_For sale,TYPE_Foreclosure,TYPE_House for sale,TYPE_Land for sale,TYPE_Mobile house for sale,TYPE_Multi-family home for sale,TYPE_Pending,TYPE_Townhouse for sale,PRICE
0.02040816326530612,0.04,0.01127019370645433,0.2711864406779661,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,189000
0.04081632653061225,0.04,0.014853380292473775,0.7570621468926554,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,759000
0.061224489795918366,0.02,0.029924322211163007,0.5649717514124294,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,275000
0.0,0.02,0.006125105275246918,0.096045197740113,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,499000
0.04081632653061225,0.04747721715936875,0.029924322211163007,0.384180790960452,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1249000
0.02040816326530612,0.02,0.007196998698415129,0.3954802259887006,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,69900
0.22448979591836735,0.12,0.08082076410688309,0.4915254237288136,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1150000
0.08163265306122448,0.08,0.053747798790291706,0.15254237288135594,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1749900
0.04081632653061225,0.08,0.026996401500650795,0.4689265536723164,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1399000
0.04081632653061225,0.04,0.014577750555087665,0.7853107344632768,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,649000
0.08163265306122448,0.04,0.023428527677819465,0.3559322033898305,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,499000
0.08163265306122448,0.08,0.04443763877191639,0.3954802259887006,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1050000
0.18367346938775508,0.18,0.09486256795038665,0.11299435028248588,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,5000000
0.0,0.02,0.006584488170890437,0.2768361581920904,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,90000
0.2040816326530612,0.2,0.3639843809815481,0.0903954802259887,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,56000000
0.04081632653061225,0.04747721715936875,0.021560370568869155,0.3954802259887006,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,650000
0.061224489795918366,0.06,0.02394916162621545,0.11299435028248588,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,500000
0.02040816326530612,0.02,0.003981318428910497,0.2768361581920904,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,350000
0.061224489795918366,0.04,0.029924322211163007,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1099000
0.0,0.02,0.003368807901385805,0.3220338983050847,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,90000
0.061224489795918366,0.04,0.029924322211163007,0.8813559322033898,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,839000
0.14285714285714285,0.06,0.029924322211163007,0.9661016949152542,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,659000
0.14285714285714285,0.06,0.029924322211163007,0.9661016949152542,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,659000
0.04081632653061225,0.02,0.029924322211163007,0.9774011299435028,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,399999
0.04081632653061225,0.02,0.029924322211163007,0.6666666666666666,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,250000
0.02040816326530612,0.04,0.0138121123956818,0.11864406779661017,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1740000
0.061224489795918366,0.04,0.030839905060868235,0.864406779661017,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,650000
0.04081632653061225,0.08,0.050072735625143555,0.2937853107344633,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1165000
0.04081632653061225,0.04,0.014087742133067913,0.2937853107344633,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,729900
0.04081632653061225,0.08,0.0447132685093025,0.6440677966101694,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1880000
0.02040816326530612,0.04,0.020197534645126712,0.4689265536723164,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,449000
0.04081632653061225,0.04,0.030931781639996936,0.9943502824858756,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1175000
0.04081632653061225,0.04,0.029924322211163007,0.06779661016949153,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2750000
0.04081632653061225,0.04,0.029924322211163007,0.8813559322033898,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,995000
0.04081632653061225,0.04,0.027103590842967616,0.23728813559322035,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2000000
